appid,windows,mac,linux
1162920,True,False,False
539980,True,False,False
1801090,True,False,False
1586750,True,False,False
1495260,True,False,False
1591420,True,False,False
409000,True,False,False
1165520,True,False,False
805590,True,False,False
1181790,True,True,False
1182060,True,False,False
704510,True,True,False
1176040,True,False,False
464650,True,False,False
1131230,True,False,True
459870,True,False,False
1140950,True,False,False
1703340,True,True,True
1037750,True,False,False
1253030,True,False,False
1878220,True,False,False
1265580,True,False,False
1008010,True,False,False
1634250,True,False,False
1918520,True,False,False
1743190,True,False,False
836940,True,False,False
1744460,True,False,False
420160,True,True,True
925670,True,True,False
1378580,True,False,False
1713680,True,False,False
1024630,True,False,False
1124800,True,False,False
2016980,True,False,False
207490,True,False,False
552000,True,False,False
1264920,True,False,False
1321080,True,True,False
936790,True,False,False
1184500,True,False,False
1125030,True,False,False
575430,True,False,False
1562450,True,False,False
1407890,True,False,False
207150,True,False,False
1386280,True,False,False
1557050,True,False,False
1025130,True,False,False
1337020,True,False,False
702600,True,False,False
1403520,True,False,False
506500,True,True,True
555950,True,False,False
992080,True,False,False
658120,True,False,False
719840,True,False,False
1466970,True,False,False
710550,True,False,False
584880,True,False,False
3380,True,False,False
797570,True,True,False
558100,True,False,False
740790,True,False,False
1502480,True,False,True
1648550,True,False,False
1870490,True,False,False
1043020,True,False,False
1232430,True,False,False
1098280,True,False,False
721480,True,False,False
673070,True,False,False
1906070,True,False,False
477950,True,True,False
923910,True,False,False
1224120,True,False,False
806850,True,False,False
1519680,True,True,False
765590,True,True,True
324770,True,False,False
1395450,True,False,True
1901180,True,False,False
403850,True,True,True
1660360,True,False,False
245390,True,True,True
1209040,True,False,False
809900,True,False,False
1408230,True,False,False
285160,True,False,False
393230,True,False,False
1192880,True,False,False
1989230,True,False,False
1520250,True,False,False
1395470,True,False,False
727930,True,False,False
656890,True,False,False
610610,True,False,False
470470,True,True,True
723600,True,True,True
628350,True,True,False
1481140,True,False,False
47570,True,True,False
500800,True,False,False
989770,True,False,False
969060,True,False,True
1701930,True,False,False
564720,True,True,False
1036740,True,False,False
502800,True,False,False
516580,True,False,False
18040,True,True,False
1598020,True,False,False
1316740,True,False,False
498300,True,False,False
1767890,True,False,False
1909800,True,False,False
73170,True,False,False
1258930,True,False,False
777300,True,False,False
732070,True,False,False
542790,True,False,False
1728010,True,False,False
811290,True,True,False
823530,True,False,False
1195620,True,False,False
429830,True,False,False
427640,True,True,True
1692270,True,False,False
1263590,True,False,False
322990,True,True,False
572290,True,False,False
1096410,True,True,True
1859800,True,False,False
1808820,True,False,False
1041720,True,False,False
365300,True,False,True
725640,True,False,False
603130,True,False,False
313390,True,False,False
1663030,True,False,False
273500,True,False,False
1788430,True,True,False
1286570,True,False,False
1131430,True,False,False
404820,True,False,False
342660,True,True,True
1505860,True,False,False
1480940,True,False,False
1101200,True,False,False
390330,True,True,True
1198090,True,False,False
708640,True,False,False
1388940,True,True,False
1158150,True,False,False
873310,True,False,False
1111660,True,False,False
489940,True,False,False
959200,True,False,False
580680,True,False,False
852450,True,False,False
792570,True,True,True
1065670,True,False,False
1835530,True,False,False
780080,True,False,False
1542840,True,False,False
359160,True,True,True
1524170,True,False,False
1480520,True,False,False
451330,True,False,False
1400940,True,True,True
962610,True,False,False
1294630,True,False,False
1506900,True,True,True
314610,True,False,False
1268880,True,False,False
1706050,True,False,False
1946590,True,False,False
784080,True,False,False
992120,True,False,False
63650,True,True,False
1470130,True,False,False
1363790,True,False,False
1489880,True,False,False
1821510,True,False,False
924520,True,False,False
767840,True,False,False
1889030,True,False,False
753660,True,False,False
1029920,True,False,False
1124950,True,False,False
1190640,True,False,False
979060,True,True,False
530160,True,True,True
534740,True,True,False
677040,True,False,False
2078890,True,False,False
1263740,True,False,False
940330,True,False,False
408640,True,False,False
23455,True,False,False
937040,True,False,False
1520,True,True,True
1337430,True,False,False
839200,True,False,False
1566220,True,False,False
705750,True,True,True
1095850,True,True,False
1539580,True,False,False
1710220,True,False,False
1382380,True,False,False
1132900,True,False,False
1841950,True,False,False
899760,True,False,False
1339860,True,False,False
226840,True,True,True
1968650,True,False,False
1319210,True,False,False
886520,True,False,False
417750,True,False,False
347520,True,False,False
1944500,True,False,False
999040,True,False,False
2017490,True,False,False
1674960,True,False,False
481180,True,False,False
435730,True,True,True
616710,True,True,True
729090,True,False,False
1442590,True,True,False
1642130,True,False,False
852620,True,False,False
1256060,True,False,False
645470,True,False,False
1790990,True,False,False
876880,True,False,False
891120,True,False,False
221910,True,True,True
73020,True,False,False
254920,True,False,False
1354940,True,False,False
1997060,True,False,False
2019220,True,False,False
1003860,True,False,True
1073420,True,False,False
32620,True,False,False
367710,True,True,False
1414800,True,True,True
1551470,True,False,False
1240440,True,False,False
969200,True,False,False
1070330,True,True,True
1804590,True,False,False
1082650,True,True,True
328990,True,False,False
1958040,True,False,False
377900,True,True,True
1159430,True,False,False
1589450,True,False,False
871940,True,True,False
341470,True,True,False
1548820,True,False,False
800860,True,True,False
1489380,True,False,False
525620,True,False,False
474220,True,True,True
1250030,True,False,False
567580,True,True,True
1611600,True,False,False
803960,True,False,False
425150,True,False,False
1398670,True,False,False
1424770,True,False,False
1863190,True,False,False
1558360,True,False,False
1336500,True,False,False
1419980,True,False,False
1931400,True,False,False
984730,True,True,False
525350,True,False,False
496480,True,False,False
241620,True,False,False
1524930,True,True,True
1805700,True,True,False
1620850,True,False,False
687480,True,False,False
2085250,True,False,False
355790,True,False,False
61310,True,True,False
542340,True,False,False
491000,True,False,False
346340,True,False,False
811620,True,False,False
737280,True,False,False
2050540,True,False,False
235800,True,True,True
931930,True,False,False
1890430,True,False,False
1299960,True,False,False
329130,True,True,True
1356790,True,True,True
1317500,True,False,False
1037100,True,False,True
1696380,True,False,False
1876470,True,False,False
552970,True,True,True
1400390,True,False,False
1463530,True,True,False
1917970,True,False,False
635250,True,False,False
1999700,True,False,False
941890,True,True,False
375950,True,True,True
1524350,True,False,False
1379920,True,False,False
449240,True,False,False
1760140,True,False,False
1165860,True,False,False
588160,True,True,True
756040,True,False,False
205270,True,False,False
1071490,True,False,False
1688460,True,False,False
1337870,True,False,False
332380,True,False,False
1166800,True,True,True
511720,True,False,False
405180,True,False,False
1314820,True,False,False
1523800,True,False,False
1063990,True,True,False
1280770,True,False,False
346490,True,False,False
1277210,True,False,False
741080,True,False,False
349760,True,True,False
540100,True,True,False
666810,True,True,False
1393960,True,False,False
1038830,True,False,False
355140,True,False,False
1002280,True,False,False
1637410,True,True,False
1442380,True,False,False
739730,True,False,False
1829620,True,True,True
1492610,True,False,True
691640,True,False,False
1828070,True,False,False
908940,True,True,False
1314590,True,False,False
207190,True,False,False
1172500,True,True,False
1215900,True,False,False
1559270,True,False,False
1972710,True,False,False
370200,True,False,False
1942610,True,False,False
1677470,True,False,False
2015260,True,False,False
1712840,True,False,False
1829090,True,False,False
1493450,True,False,False
986760,True,False,False
381010,True,True,True
1003600,True,False,False
424850,True,False,False
330770,True,False,False
1878580,True,True,True
283080,True,True,True
40930,True,False,False
989140,True,False,False
1812780,True,False,False
1131960,True,False,False
349530,True,False,False
1043000,True,True,False
407560,True,False,False
1968110,True,False,False
542030,True,False,False
1307710,True,False,False
1500310,True,False,False
1279630,True,True,True
1635030,True,False,False
780930,True,False,False
1483030,True,False,False
1249390,True,False,False
318480,True,False,False
1797580,True,False,True
1342750,True,False,False
1805020,True,False,False
1756810,True,False,False
338350,True,True,False
561680,True,False,False
1110340,True,False,False
991530,True,False,False
1943760,True,False,False
1170390,True,False,False
1736770,True,False,False
